trackId,name,album,artist,releaseDate,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,timeSignature
67c5M9gVWemCV5SGH5cc4v,Don't Cry,Donuts,J Dilla,2006-02-07,119386,61,0.23,0.054,0.772,0.000138,0.644,-6.349,0.342,173.377,5
7DPPVqnDNZDh0uF6zV6sQn,Familiar.,Familiar.,Madison Ryann Ward,2020-05-01,207272,56,0.473,0.84,0.378,0.000431,0.114,-11.878,0.191,153.55,3
3Czw867MbvBiyEd1QCvjmq,From My Heart and My Soul (feat. Phoelix),Dinner Party,Terrace Martin,2020-07-10,150496,57,0.696,0.117,0.538,0.157,0.108,-6.808,0.0904,93.07,4
0Wk1F7rr43ANfiyAgHZxOs,It's Alright,2nd Exit,2nd Exit,2016-09-13,176884,52,0.776,0.194,0.679,0.466,0.328,-9.131,0.0647,92.021,4
73IdeGI8Gt1XxcaQ6vBsyD,DO IT,BUBBA,KAYTRANADA,2019-12-13,132360,49,0.765,0.0141,0.858,0.79,0.0934,-7.232,0.0486,111.983,4
58dSdjfEYNSxte1aNVxuNf,Easy,Drive Slow,Mac Ayres,2017-08-11,314357,65,0.722,0.373,0.282,0.00557,0.147,-7.484,0.106,91.367,4
56Jx2JqTWgzt4QI2B6Ebtj,The Journey,Beat Tape 2,Tom Misch,2015-08-28,266819,51,0.629,0.279,0.398,0.75,0.0893,-10.218,0.0344,86.989,4
2T7iacVdKNRqijRYwlukrY,Passionfruit,Favorites,Justice Der,2018-05-06,329041,51,0.578,0.98,0.0549,0.968,0.106,-28.549,0.0409,122.892,4
5Q66Zc9gAYGQPCaRWUgWUN,Elyjah Slaps the Space,Orange Wine,Okvsho,2021-09-24,89743,60,0.808,0.425,0.621,0.892,0.119,-9.958,0.0708,110.0,4
55YaGVtmlMuuz6KyrNBY1F,Calm World,Calm World,Little Circuits,2023-09-01,177692,70,0.152,0.977,0.00198,0.955,0.107,-38.441,0.0395,135.423,3
6z1QfP61cL5IkPCVm3BKiw,Deep And Hollow,Deep And Hollow,Thoas Galla,2023-09-01,172500,70,0.141,0.966,0.000633,0.972,0.109,-41.238,0.0553,139.638,1
0DnhhwJ9zw3xjRHGB7eo7R,Quiet Times,Quiet Times,Dan Maus,2022-01-06,173793,70,0.0687,0.957,0.00959,0.754,0.102,-31.321,0.0424,64.987,4
19tpUsoPv87ty0OS0kMvvU,Carried Away,In The Air,Ardigo Menes,2022-11-12,178586,69,0.14,0.952,0.0123,0.773,0.111,-34.894,0.0408,141.776,5
3ormOBJT8OGCxhrXntFyQq,The Arrival,The Gentle Wait,Kaleido Young,2022-11-17,152405,71,0.167,0.969,0.0053,0.8,0.105,-35.121,0.0438,75.081,4
0NbAwRGkpCrY8FZsH6Cf3H,Choices,Rebirth,Sôfur,2022-10-04,192228,70,0.175,0.952,0.00422,0.922,0.109,-32.903,0.0479,74.275,3
7AHv2iAuICKdJDmbD5onlR,Grow,Grow,Natana Bach,2022-10-20,155700,67,0.109,0.975,0.0119,0.912,0.0998,-32.701,0.0412,69.332,3
2ud8PfizwtkZ0IKrCyhZkC,Where Mountains Reign,Where Mountains Reign,In Finitum,2022-10-13,167738,67,0.122,0.982,0.00199,0.81,0.104,-33.348,0.0409,69.372,3
15TwhLj4nBzXJ6LNkkMrF2,Foundation,Foundation,Matheo Lyon,2024-01-19,186387,64,0.124,0.97,0.000202,0.972,0.11,-43.713,0.0987,71.599,4
4Gy64kPK6SVwKdb4rs1emJ,Free,Anxiety Relief,Miracle Tones,2022-10-14,143500,70,0.143,0.936,0.0292,0.725,0.0988,-32.172,0.0434,141.613,4
6KzdWw8Hi1bz1lVw2AXDzb,Touches,Touches,Somnum Magnam,2024-01-19,144750,66,0.138,0.977,0.00161,0.971,0.0951,-43.643,0.0532,140.997,1
58Dz8Beq1CIwMUM80P7wee,In Harmony,In Harmony,Jon Stefans,2023-11-24,166996,66,0.174,0.807,0.000203,0.973,0.111,-36.41,0.0778,70.336,3
27vl9M2Wz4t1cLeydy1yyd,Solitude,Solitude,Sleep Advisor,2024-01-24,199889,52,0.147,0.937,0.00339,0.957,0.109,-45.925,0.0503,137.91,1
1Lzv93xUuJMP28dDMVPOjm,Peaceful Sensations,Peaceful Sensations,Amara Issawi,2023-11-29,165450,66,0.141,0.937,0.00133,0.972,0.112,-37.959,0.0513,139.035,3
50CR90DzB3QVW6HFCELI2b,In Deep Forests,In Deep Forests,Reiki Nataraj,2024-01-23,148988,52,0.225,0.994,0.0497,0.769,0.108,-34.956,0.049,67.678,4
1Rg5A2IKrEg2TbsrHsMZrY,Mind conqueror,Mind conqueror,Salen,2023-11-29,193273,65,0.167,0.987,0.0207,0.867,0.0955,-39.354,0.0393,129.646,3
3Eb5LRtd8qIpq4CP5a3Pt7,Silver Lining,Silver Lining,Sleepy Jay,2024-01-22,186785,60,0.136,0.969,0.00117,0.97,0.1,-40.474,0.0544,141.141,1
4Dd3YiefvL7kGQ0A0ETVpk,Noctis,Noctis,Les Averill,2024-01-22,185606,57,0.19,0.987,0.000339,0.949,0.123,-40.333,0.0578,66.639,4
1hE4uBGIfigYTxG8egwMQd,Pure Ambience,Pure Ambience,Jon Derison,2023-09-05,177000,69,0.142,0.955,0.000604,0.972,0.11,-45.183,0.0454,138.269,1
2jLDBIoRpdRRp5ZQcfUrlR,Aere Perrenius,Aere Perrenius,Triangular Prism III,2024-01-19,202500,58,0.138,0.943,7.24e-05,0.973,0.11,-39.832,0.0649,138.058,4
3PzyB6DsbfPbiKS0COHjRk,Nike,Nike,Carufo,2023-10-20,181204,65,0.212,0.988,0.00253,0.96,0.114,-41.303,0.0386,72.802,3
5iyJdB9n5r3Ud8OR0Lwy0X,Let Go Your Mind,Let Go Your Mind,Ripper Americano,2023-10-11,177486,65,0.201,0.97,0.00159,0.964,0.113,-46.786,0.0538,72.159,4
3qfofCNp0UgwHKmgM1EJ6A,Flying Spirits.,Flying Spirits.,Ashlynn Vinno,2023-10-09,176000,70,0.141,0.967,0.000847,0.93,0.115,-46.052,0.0492,140.062,4
0oWPj0l614RgAId5vgJonC,Relief,Relief,Laurent Emmmerling,2023-10-27,170067,65,0.182,0.986,0.0133,0.897,0.11,-35.663,0.0414,70.533,4
5zQm7n2ahnvGa3ntYy569W,Sumargola,Sumargola,Afturkalla,2023-10-06,211500,66,0.0681,0.95,0.00059,0.957,0.108,-39.856,0.0461,79.245,4
7kabmQdunJ6Jk5PAeTSwtL,Cwsg,Cwsg,Ymlacio,2023-09-22,168000,70,0.147,0.992,0.000731,0.844,0.17,-39.109,0.0469,137.895,3
14sRXDn38uhpfk65uVeJsW,Vista,Vista,Mirova,2023-09-27,152280,64,0.137,0.948,0.00279,0.947,0.107,-34.411,0.0398,67.552,4
5tMn4xcTABTh3jLR3l29Ok,After Momentum,After Momentum,Alleviation,2023-09-29,129485,64,0.186,0.922,0.00213,0.972,0.101,-38.833,0.053,134.432,3
1NuVo3UQnj0O6ocHH3UjDT,Quiet Conscience,Quiet Conscience,Sleepy Sine,2023-09-15,168190,63,0.139,0.897,0.000268,0.974,0.106,-38.157,0.0612,138.726,4
1DiSzonwA6obAjQSbz1vAx,Planet Calm,Talking Souls,Rebootist,2023-02-20,190000,65,0.0644,0.971,0.00283,0.914,0.0957,-44.303,0.0412,69.985,4
6Ao0ELZFd7KwZFFAxm2lYP,Tender Sunset,Tender Sunset,Soothing Buzz,2023-08-18,129485,63,0.147,0.906,0.0116,0.963,0.106,-39.062,0.0534,138.013,4
1OraD6cUqvKrh8A5skqtBh,Aurora,Aurora,Stephanie Hawk,2021-09-06,202124,64,0.0945,0.86,0.0623,0.667,0.096,-29.387,0.0371,71.118,3
1dJJWFg94Ogmq3aiILfwv8,Sovande,Sovande,Morgondimma,2023-08-25,147770,66,0.174,0.921,0.00263,0.969,0.11,-35.169,0.0424,70.859,4
5vrx4NkFNaawdXnCbsOU00,Other Existence,Other Existence,Juno Reed,2023-07-13,141837,63,0.138,0.98,0.000577,0.969,0.116,-38.865,0.0527,72.614,4
4sUDVt3gP4omAmrt6UzI4g,Huma,Freya,Soothing Dreamscapes,2023-08-18,144766,65,0.142,0.995,0.00178,0.621,0.109,-40.153,0.055,139.783,5
7pesKriQybH0DBYTA5FbM0,Dree,Dree,Mindful Changes,2023-08-03,144000,67,0.145,0.992,0.0127,0.708,0.0899,-38.672,0.0468,140.014,5
57j4uWKtFJVGMvxic5XU3W,From Another View,From Another View,Salvation Hildersham,2023-08-11,178636,63,0.149,0.934,0.00365,0.968,0.121,-37.867,0.0471,136.801,4
4wvY1ruguzLDPim34lSKcH,Sequencing The Future,Sequencing The Future,Arhaa Doak,2023-07-15,200000,62,0.145,0.976,0.00236,0.827,0.0963,-49.011,0.0337,139.666,3
3f2G3OMu792Qi3A4cvrXyq,Hjarta,Hjarta,Otri Jochumsson,2023-02-02,131428,64,0.0863,0.949,0.00122,0.967,0.109,-35.084,0.0478,166.357,3
1DS4QEIy4juYscI1xWYnad,Pulsar,Pulsar,Carufo,2023-06-11,162592,67,0.0767,0.96,0.00224,0.929,0.11,-37.927,0.0454,74.358,5
0Go2dkupXF8IOq2X6gpKUe,Galea,Galea,Pius Sylla,2023-06-21,197250,62,0.208,0.996,0.00413,0.846,0.0871,-37.812,0.0523,130.957,3
3SUcijcSGfwULQCHh0yEZK,Ecos de Meditación,Renacer en Calma,Esmeraldas,2023-06-09,160800,66,0.145,0.876,0.0149,0.951,0.107,-37.072,0.0589,139.462,4
0MDwJr1wfUGsrWyQ378nNo,Kesunyian,Kesunyian,Waneesa,2023-06-01,174000,62,0.165,0.955,0.00022,0.976,0.114,-41.309,0.0889,136.263,5
1rHaObkGQTKVEczgDrbREy,Sun After Rain,A Peaceful View,Rama Fiore,2023-06-08,217325,64,0.106,0.989,0.00517,0.887,0.122,-40.397,0.0405,91.695,4
1wLuHOmD8wRo15pkKBwLfA,Benevolent,Benevolent,Unwritten Skies,2023-05-25,184391,62,0.0665,0.959,0.00204,0.972,0.105,-41.493,0.0477,77.324,3
17gYLofMG8SVqbbfkTCwmC,Take A Trip,Magnetar Breath,Dariela Tramma,2023-04-17,180000,62,0.156,0.987,0.00134,0.923,0.127,-44.867,0.0384,74.167,3
7uOyfHS2nN6k5NfODZNFjZ,Beautiful Light,Beautiful Light,Isla Cantrell,2023-05-04,132500,63,0.172,0.892,0.0026,0.965,0.112,-34.781,0.0527,121.826,3
0bvAQZ7fx0opg1XDY0CCHT,Cosmosis,Cosmosis,Embertone,2023-04-28,184200,68,0.068,0.991,0.00323,0.788,0.109,-39.085,0.0435,73.065,4
1USmlL8Lc4jSClVdvmxQsk,Logi Calm,Forever,Sara Kisha,2023-04-21,194000,71,0.152,0.992,0.00201,0.839,0.122,-44.088,0.0365,136.429,4
7m1FO52k1xNJDUdiBvItiZ,The Dreamer,Off Time,Emma-Lo Larsson,2023-04-13,196000,63,0.0802,0.99,0.00131,0.839,0.102,-46.931,0.0387,73.047,3
2EhrFpsVC4rkiCf86AeVdv,Ludlow,Easy Dreamin',James Jackson Jazz Trio,2022-12-18,183946,70,0.434,0.967,0.126,0.755,0.11,-16.053,0.0363,53.58,4
3gD9Y09QDMmCjGH0R7q9y0,Horizon,Horizon,Luke Marantz Trio,2024-01-07,187657,67,0.46,0.933,0.119,0.919,0.112,-20.19,0.0331,105.864,4
3sg1RZE32Qwy8j1T1POnBx,Tip Your Hat,Something About Her Smile,6th Street Jazz,2023-02-12,238107,68,0.406,0.913,0.165,0.922,0.116,-14.121,0.0344,106.283,4
2CFUoit9OLr6gHZ2WUz7P1,The First Step,The First Step,Baker St.,2023-11-24,182606,69,0.628,0.968,0.208,0.467,0.0995,-15.025,0.0374,58.821,4
3P62YgTZIrJR5RMKXFNMMr,Midnight Passion,Midnight Passion,Gabriel Gonzalez,2023-12-01,149302,67,0.463,0.966,0.0903,0.889,0.171,-20.178,0.0411,107.119,4
2nUhKiUfVdLcGmcdYHdjBw,Last Call,Nightcaps,Glass Trio,2023-02-12,169863,69,0.51,0.972,0.189,0.928,0.1,-15.775,0.0341,103.792,4
5CFZEWl1VQpFDda3PYitiP,All I See In You,All I See In You,Most Iverson,2023-08-25,235050,68,0.526,0.919,0.126,0.851,0.0999,-27.512,0.031,99.358,4
6F14syg4FMAOjIHCfJvb2C,Dancing Shadows,Dancing Shadows,Dries Riesen,2023-08-31,204038,67,0.457,0.824,0.292,0.61,0.0924,-12.165,0.0313,53.986,4
2BBxt787LSuIdPXN6YM3S1,You Gave Me That Look,You Gave Me That Look,Original Three,2023-10-20,304694,67,0.609,0.993,0.0539,0.969,0.12,-24.114,0.0631,128.243,4
1Qz102L6nW3SfTBmvbKnuU,Chasing Raindrops,Chasing Raindrops,Shay Walsh,2023-10-27,214186,68,0.501,0.833,0.157,0.338,0.106,-19.893,0.0329,109.855,4
3xp6Mjv32lpul7WO4ZE94n,Buachaille Etive Mor,Lost in the Highlands,Saphena Trio,2023-11-05,195860,66,0.558,0.966,0.129,0.748,0.105,-17.368,0.0444,123.843,4
3mTsbs8DiR6OoLCz2KlzZI,In Your Arms,In Your Arms,Emily Green Trio,2023-12-01,213837,67,0.398,0.897,0.0842,0.869,0.0967,-21.107,0.037,111.285,4
2RLd480e9nMzuvgds9fSqg,Short Intermission,Short Intermission,Arto Ferrara,2024-01-26,152285,59,0.457,0.964,0.18,0.585,0.349,-14.445,0.038,108.729,4
4SPtyeZCNeiPsquKP8B8ip,Barney's,Life in Space,The Groove Trio,2022-11-20,183776,65,0.481,0.979,0.188,0.935,0.104,-13.449,0.04,52.127,4
2iMQAwqqjCEeLlnPppBOYW,Stars Above,Stars Above,Nordic Light Trio,2023-12-22,178484,65,0.444,0.92,0.17,0.946,0.2,-19.521,0.033,99.73,4
01h2N3MrwVDnvKHJV1eHiA,Soulful Serenade,Soulful Serenade,Anthony Hide Trio,2024-01-19,230232,65,0.499,0.84,0.108,0.42,0.102,-20.39,0.0319,103.72,4
5fc8RLe4x7bgwnqZOWZqVt,Twilight's Last Waltz,Twilight's Last Waltz,The Manhattan Trio,2024-01-26,198358,58,0.362,0.954,0.0969,0.643,0.0953,-19.979,0.0365,90.651,3
2K9iXW1SNMCRLhtG1CZKpV,Above All,Above All,Arthur Taylor Trio,2023-11-24,182733,67,0.468,0.964,0.145,0.741,0.113,-15.782,0.0355,109.332,4
1tNLxWFOh4XBS2xnyVyaCQ,The Foolish Heart,The Foolish Heart,Cara Myers Trio,2023-12-08,183488,66,0.451,0.925,0.0821,0.629,0.105,-19.746,0.0347,84.494,4
2EJujnITIj7jRLTM38DBwB,Gentle Rain,Gentle Rain,Tom Francis,2024-01-12,192874,64,0.416,0.893,0.301,0.931,0.134,-17.789,0.0282,99.626,4
4VQpucRkBAU0sU5XMD28uq,Enigmatic Echoes,Enigmatic Echoes,Turning Trio,2023-09-14,245788,64,0.564,0.913,0.17,0.829,0.135,-14.687,0.0325,98.027,4
02PAR02BrdtAdLFOuPIBWP,I'll Be There,I'll Be There,Bernstein Square,2023-12-22,230050,64,0.52,0.958,0.195,0.562,0.132,-15.273,0.0345,106.195,4
0fFcQSmLNV5oA8zjDzowwr,I'll Never Smile Again,I'll Never Smile Again,Cecil Andrews,2024-01-26,166975,56,0.667,0.967,0.19,0.595,0.0835,-13.45,0.0427,99.462,4
5sF4nEG1dZLBnODQWxGhUP,Bluesette,Bluesette,Nouvelle Marée,2023-10-06,205823,65,0.44,0.964,0.0765,0.921,0.0948,-25.067,0.034,97.708,3
5HGFH6PbfBWcetcRgUHHKK,Hope Street,Hope Street,Martin Hoper,2023-11-10,148438,64,0.425,0.948,0.155,0.963,0.128,-20.341,0.036,53.775,4
3qBhZ81aFr3dpqU55hn4gY,Elegy,Elegy,Buss Quartet,2024-01-07,231000,60,0.328,0.955,0.139,0.427,0.108,-15.318,0.0339,174.764,3
7IJKCq5Xt8nC6xI3ZDXwJo,Lost But Found,Lost But Found,Nathan Hill Trio,2023-11-24,198139,64,0.474,0.906,0.0847,0.449,0.11,-20.227,0.033,59.667,4
32wWxPaGYRbkHHLI3bqoYz,Wind Dancer,Wind Dancer,Dreamland,2023-12-01,181270,62,0.383,0.959,0.16,0.913,0.17,-16.919,0.0329,100.52,4
5ABObbZnTJIMSOfaNcu0xm,Where or When,Where or when,Joe Wilson Trio,2023-12-22,208201,65,0.402,0.826,0.156,0.63,0.099,-18.36,0.0401,115.47,4
2WdNznaTlQStOKlyUEtOwy,Beloved Dance,Beloved Dance,Isac Solo Trio,2024-01-12,183250,61,0.433,0.941,0.171,0.856,0.109,-19.188,0.0343,87.74,4
4kFHtdSchgDFLKAnV3n2KX,La Balade Bleu,La Balade Bleu,Belmont Central,2024-01-26,182738,54,0.358,0.977,0.131,0.765,0.0971,-18.535,0.0317,106.072,4
4WnBYBYzYhS2I838VTxhaN,All My Tomorrows,All My Tomorrows,Figgy Mold,2023-01-06,201515,64,0.458,0.955,0.19,0.947,0.156,-16.454,0.0362,67.36,4
01bVdeoXeVupkwzC2kwHsW,"Strong, silent type","Strong, silent type",Tate Jackson Trio,2024-01-26,198438,55,0.391,0.931,0.172,0.817,0.228,-17.911,0.046,180.943,3
3muzfT0ljP8aBBipCCZUba,There Will Be Better Days,There Will Be Better Days,Midnight Trio,2023-09-15,299349,64,0.515,0.962,0.146,0.92,0.1,-22.903,0.0313,105.387,4
6Q0qioDylmmGPhj2s7qo4q,Was It Me?,Was It Me?,Al Fowler Trio,2023-12-08,261777,63,0.325,0.937,0.164,0.586,0.108,-19.546,0.0307,94.329,3
7d4J1q9NYRlHcIZyeOC9Ad,November Fall,November Fall,Farmer Street Quartet,2024-01-19,238562,59,0.52,0.93,0.17,0.504,0.354,-13.989,0.0346,108.621,4
3GQ6FWgL0Sfr2JH085HAQt,Time After Time,Time After Time,Urban Jazz Junction,2024-01-26,200000,57,0.351,0.936,0.26,0.933,0.152,-16.942,0.0288,99.234,4
381lxBVIMBN79lRzgOVVlu,Sunny Days,Moments of Solitude,London Dunes,2023-09-24,289117,62,0.6,0.904,0.122,0.442,0.091,-16.658,0.0386,112.441,4
4DySf1DPVMOVl04WBvSvqi,Mystic Moonlight Groove,Mystic Moonlight Groove,Greydon Park Band,2023-10-27,211079,64,0.372,0.909,0.126,0.72,0.0906,-16.735,0.0334,83.16,4
0FFYwlRnQbuQhfW2pbzIgv,Will You Wait For Me,Will You Wait For Me,Darlington,2023-11-17,227991,60,0.454,0.95,0.122,0.149,0.325,-15.55,0.0335,105.309,4
2kpki79GZZ2BNg5dNcvRUO,This Morning,This Morning,Kuipers & Winter,2024-02-09,201508,46,0.364,0.903,0.0856,0.033,0.0862,-17.888,0.0369,78.111,4
1KmGXs3D1oKmVriBrJrIaA,I Love You,I Love You,Jacob Baron,2023-11-24,166500,62,0.572,0.965,0.222,0.771,0.208,-14.123,0.0365,99.471,4
23O9t0qs6YkUFIiRmxAXAV,Your Goodbye,Your Goodbye,Sand Quartet,2023-12-01,220754,59,0.513,0.922,0.114,0.692,0.216,-16.611,0.0387,108.038,4
3hGuzdYTPih41oH3L2m1fu,In the Mood for Romance,In the Mood for Romance,Sidney Hatfield Trio,2023-12-22,219069,62,0.506,0.769,0.122,0.105,0.0959,-20.762,0.0326,106.096,4
4j58MWVz5BW6Z4b3x01EEG,I Waited For You,I Waited For You,Avery Miller,2024-01-19,204681,59,0.353,0.94,0.182,0.097,0.156,-14.311,0.0684,58.657,4
6BNIemd2679Bg6BbNjP9Ko,Pearl-button,Pearl-button,Meadowpoints,2023-03-03,198711,62,0.496,0.978,0.125,0.917,0.0948,-20.965,0.0362,61.057,4
2eszQxvnPJytQuJHsK6GiG,Waterway,Waterway,Evelyn Parker,2024-01-26,196000,51,0.455,0.9,0.174,0.00447,0.129,-12.605,0.0379,118.83,4
3FpMFIImpOZfAXQjsOBmkh,Till There Was You,Till There Was You,Mayfare Trio,2023-07-21,155091,63,0.538,0.942,0.22,0.904,0.186,-16.31,0.0334,109.102,4
3VRTgB7okjGGrRg4pTFC8r,Graceful Rhapsody,Graceful Rhapsody,Velvet Groove,2023-09-22,162708,64,0.514,0.931,0.178,0.859,0.354,-17.286,0.0284,96.372,4
0Inho965rlE38Rip2e9nJ6,The Great Ennui,The Great Ennui,Tadd Norman,2024-02-09,201153,46,0.311,0.973,0.173,0.927,0.122,-15.14,0.0332,116.253,4
7geKBGxxwkJI9AKgEFXvXJ,A Place For The Mind,A Place For The Mind,n.i.g.h.t,2023-09-21,187727,60,0.133,0.953,0.000778,0.869,0.11,-36.902,0.0507,69.847,5
3tf0epgGh6Zbh2skKajYjw,Simien,Simien,Petros Idris,2021-05-28,210624,60,0.0602,0.923,0.00961,0.989,0.0922,-34.583,0.0498,64.154,4
4TGVSsk5tV5rPA2eZ5QW2s,Echoes,Leave It All Behind,Leya Watson,2023-04-16,209250,64,0.148,0.972,0.0137,0.936,0.119,-37.611,0.0422,137.908,5
51cHdrCG6qyH5r9BPRK2K0,Incipits,Incipits,Elviras,2022-09-22,160412,59,0.0783,0.961,0.00478,0.95,0.113,-37.274,0.0539,80.186,5
5yd9MBabXglxnZF8ZH5MQP,Release Me,From Above,Vincent La Rossi,2023-04-24,169500,65,0.152,0.953,0.00504,0.928,0.102,-34.183,0.0432,136.702,1
2Yp4j0acgawJR9WGGmb1Zb,Appearance,Incipiency,Nessa Wright,2023-04-16,130645,57,0.142,0.993,0.00949,0.896,0.0984,-39.818,0.0355,140.739,3
3u5W79BxEJMvAVFgLWK9m4,Miyus Diminished,Miyus Diminished,Calma Interiore,2022-08-12,180352,57,0.174,0.98,0.0558,0.692,0.109,-32.157,0.0541,136.376,4
1zSSm8B8piirgBg9YsLW4E,Towards The Light,From Above,Vincent La Rossi,2023-04-24,206291,57,0.144,0.842,0.0182,0.96,0.106,-34.935,0.0565,138.251,1
7vuiorqf35I6w77KN6SX9v,Kamala Whispers,Kamala Whispers,Gerda Holmes,2023-04-07,138141,58,0.0823,0.976,0.000487,0.873,0.11,-34.601,0.0505,172.224,3
3MdiR9vW4le8PVxDAGYCMe,Reconcilio,Reconcilio,Paldon Drupa,2023-10-06,197468,57,0.145,0.91,0.0167,0.97,0.11,-37.789,0.0455,138.617,5
6MC1ZvviTd531s7EOoZUA7,Spectrum,Spectrum,Il Sognatore,2023-12-01,193026,56,0.142,0.954,0.00387,0.959,0.111,-35.918,0.0424,139.527,4
4ykzKgjY6k1bcxixaYMsSy,Distant Figures,Distant Figures,Jonah Bjoern,2023-11-29,177368,55,0.194,0.917,0.000514,0.959,0.115,-40.396,0.0518,69.622,3
6KzdWw8Hi1bz1lVw2AXDzb,Touches,Touches,Somnum Magnam,2024-01-19,144750,66,0.138,0.977,0.00161,0.971,0.0951,-43.643,0.0532,140.997,1
0j8jhVHMHLb3MFEmC0jGgt,Sundown,This Is All We Have,Bo Pettri,2023-04-06,188000,65,0.145,0.99,0.00134,0.9,0.0947,-45.387,0.0393,140.393,3
15TwhLj4nBzXJ6LNkkMrF2,Foundation,Foundation,Matheo Lyon,2024-01-19,186387,64,0.124,0.97,0.000202,0.972,0.11,-43.713,0.0987,71.599,4
6kL9qu9SsGGp8DUIT52j3n,Rosy,Rosy,Misha Burton,2023-08-24,171750,55,0.0589,0.961,0.000642,0.943,0.114,-38.447,0.0618,71.7,5
6SxP1Dvkot5ft3HP5rVUIA,Moonlight Cicadas,Moonlight Cicadas,Castorum,2023-08-14,215999,56,0.146,0.974,0.00145,0.96,0.155,-41.989,0.0544,137.261,3
5X5nxaIGTBD83D93pqAjcr,Mahabharata,Mahabharata,Mellow Line,2023-04-29,178000,61,0.15,0.993,0.00207,0.853,0.117,-45.66,0.0411,71.505,3
0CSMEI3zYa4Jued0MkyNcz,Evolving,Evolving,Cthulhu Ramón,2023-09-12,205025,54,0.0959,0.964,0.00223,0.808,0.124,-37.874,0.0523,62.672,4
16d6iAPkHT69gtd9dksGuz,Nebbia,Nebbia,Luca Magliano,2023-09-29,173333,54,0.0703,0.961,0.00911,0.958,0.111,-36.483,0.0443,76.362,3
1s4VSiybT9ffhJmkKihPW9,Supernus,Supernus,Adrian Stenhammar,2023-09-15,192592,54,0.148,0.89,0.0201,0.971,0.109,-36.454,0.0435,137.906,3
0LppZsCkSjYa4aTqDh2Bpe,Seafaring,Seafaring,Loki Minder,2023-09-14,146687,54,0.141,0.903,0.00501,0.946,0.0839,-42.891,0.0455,73.034,4
5eo60GfuidgbhoqrNesiRv,Transparent,Transparent,Airship Express,2023-12-01,185892,55,0.204,0.989,0.00091,0.764,0.115,-38.143,0.043,66.7,3
0VsWtArpieoC1eRy4erTxJ,Idée,Idée Fixe,De Moi,2023-10-27,152200,54,0.135,0.713,0.000276,0.973,0.109,-36.704,0.076,140.099,4
4T5DtJLxxVrDOVxw1fWl8B,Serenity Flow,Triumph,My Lindahl,2023-05-14,165000,63,0.136,0.909,0.000278,0.973,0.111,-40.339,0.0918,139.073,3
1488GeR2QlWakIgK3DaLxI,Unilands,Unilands,Los Sobriles,2023-11-24,147000,54,0.162,0.972,0.00178,0.953,0.112,-38.67,0.0486,130.325,4
5Mf0Jv61ESuzJevl4YQJAL,To All Of Life,To All Of Life,Eina Duran,2023-07-27,200000,54,0.151,0.974,0.00555,0.925,0.104,-41.181,0.0387,135.614,4
6dklA8QKFaS9iYIshadCPR,Essence,Essence,Miesha Berens,2023-06-29,177000,64,0.133,0.992,0.00104,0.957,0.129,-41.648,0.047,69.065,3
19ZIcHX28fWiVXCEDbtIso,Sea of clouds,Mare,Huma,2023-07-21,185842,53,0.0614,0.994,0.00246,0.832,0.0974,-39.601,0.0483,69.266,5
5EE5uCFw7S9aOR0R2Ul3CG,The Sleep,The Sleep,Viro Marix,2023-10-18,184067,53,0.167,0.994,0.00462,0.9,0.113,-38.703,0.0423,131.719,1
35uDemMD6smsfRxe0Kjiga,Adeptio Adamo,Adeptio Adamo,Love Palmer,2023-10-20,188354,53,0.127,0.759,0.000262,0.973,0.11,-37.137,0.0683,142.612,4
3iKdrtQ9e9cLgpWuYLLZCT,Chances,Chances,Il Sognatore,2023-10-13,152874,64,0.206,0.988,0.00842,0.939,0.135,-35.963,0.0468,135.852,3
6Kuj3bBNtbgggLui4whMz6,Moments,Moments,Devon Fall,2023-10-13,129356,53,0.143,0.809,0.00106,0.973,0.112,-36.182,0.0509,137.314,3
364Yxnly3Q1XvxWZRwFtS1,Spectral Vibrations,Spectral Vibrations,Paulo May,2023-07-07,146000,58,0.158,0.995,0.00178,0.881,0.11,-39.647,0.0497,136.305,5
3aROTIlJEYc90xE8hlm4Be,Mindvibe,Cipher,Sir Dejvid,2023-05-30,183201,66,0.377,0.988,0.000202,0.973,0.104,-38.741,0.233,139.796,3
5cNTgIYnVw6EqnUtP9LRh3,Poetica,Poetica,Amber Twilight,2023-05-04,171666,53,0.178,0.877,0.00138,0.89,0.113,-41.464,0.0537,70.937,3
4kFccgoog68IEf6dS2VMqA,Summit,Summit,Occas,2023-05-07,168774,59,0.157,0.949,0.0163,0.774,0.0937,-35.481,0.0389,135.629,4
3fvHozLwWDjEK54MQPsnx8,Move With The Breath,Move With The Breath,Distant Melodies,2023-08-03,195428,52,0.137,0.938,0.00061,0.928,0.111,-37.001,0.0528,140.512,5
5ipYoy8xS7FCAZqGJl0cvg,In Balance,The Deep Blue,Corda Una,2023-03-23,166000,66,0.102,0.945,0.00105,0.686,0.14,-39.637,0.0403,91.472,3
2R4GeUjsaMm9PAf9BIavFa,Atmos Spheres,Sukhasana,Mahyar,2023-05-15,208000,52,0.138,0.984,0.00258,0.931,0.11,-46.618,0.0435,142.793,3
1zezNbZhyMmqWNrhOplWCW,Pilgrimage,Pilgrimage,Benny Dawn,2023-09-01,170550,63,0.146,0.845,0.00163,0.972,0.112,-39.359,0.0608,136.047,4
